X,Y,DEPTH (m),-1,Z
541671.941,711063.988,17.14,-1,-17.14
541671.825,711063.693,17.02,-1,-17.02
541671.708,711063.398,17.11,-1,-17.11
541671.592,711063.103,17.21,-1,-17.21
541671.475,711062.808,16.95,-1,-16.95
541671.359,711062.513,17.1,-1,-17.1
541671.242,711062.218,16.79,-1,-16.79
541671.126,711061.924,17,-1,-17
541671.009,711061.629,17.18,-1,-17.18
541670.893,711061.334,16.73,-1,-16.73
541670.776,711061.039,16.79,-1,-16.79
541670.66,711060.744,16.71,-1,-16.71
541670.544,711060.449,16.8,-1,-16.8
541670.427,711060.154,16.78,-1,-16.78
541670.311,711059.86,16.76,-1,-16.76
541670.194,711059.565,16.76,-1,-16.76
541670.078,711059.27,16.7,-1,-16.7
541669.961,711058.975,16.66,-1,-16.66
541669.845,711058.68,16.7,-1,-16.7
541669.728,711058.385,16.52,-1,-16.52
541669.612,711058.09,16.37,-1,-16.37
541669.495,711057.795,16.32,-1,-16.32
541669.378,711057.501,16.23,-1,-16.23
541669.262,711057.206,15.97,-1,-15.97
541669.145,711056.911,15.75,-1,-15.75
541669.029,711056.616,15.76,-1,-15.76
541668.808,711055.686,14.72,-1,-14.72
541668.588,711054.755,14.72,-1,-14.72
541668.367,711053.824,14.72,-1,-14.72
541668.147,711052.894,14.72,-1,-14.72
541667.926,711051.964,14.72,-1,-14.72
541667.706,711051.033,14.72,-1,-14.72
541667.485,711050.103,14.24,-1,-14.24
541667.265,711049.172,14.29,-1,-14.29
541667.044,711048.242,14.24,-1,-14.24
541666.824,711047.311,14.24,-1,-14.24
541666.603,711046.381,14.24,-1,-14.24
541666.383,711045.45,14.24,-1,-14.24
541666.162,711044.52,14.24,-1,-14.24
541665.942,711043.589,14.24,-1,-14.24
541665.721,711042.659,14,-1,-14
541665.501,711041.728,14,-1,-14
541665.28,711040.798,14.08,-1,-14.08
541665.06,711039.867,14.08,-1,-14.08
541664.84,711038.937,14.08,-1,-14.08
541664.619,711038.006,14.16,-1,-14.16
541664.558,711037.711,14.24,-1,-14.24
541664.497,711037.416,14.16,-1,-14.16
541664.435,711037.122,14.08,-1,-14.08
541664.374,711036.827,14.08,-1,-14.08
541664.313,711036.532,13.84,-1,-13.84
541664.252,711036.237,13.76,-1,-13.76
541664.191,711035.942,13.97,-1,-13.97
541664.129,711035.648,13.97,-1,-13.97
541664.068,711035.353,13.97,-1,-13.97
541664.007,711035.058,13.92,-1,-13.92
541663.946,711034.763,13.68,-1,-13.68
541663.885,711034.468,13.6,-1,-13.6
541663.823,711034.174,13.6,-1,-13.6
541663.762,711033.879,13.76,-1,-13.76
541663.701,711033.584,13.76,-1,-13.76
541663.64,711033.289,13.68,-1,-13.68
541663.579,711032.994,13.68,-1,-13.68
541663.517,711032.7,13.52,-1,-13.52
541663.456,711032.405,13.6,-1,-13.6
541663.395,711032.11,13.92,-1,-13.92
541663.334,711031.815,13.36,-1,-13.36
541663.273,711031.52,13.75,-1,-13.75
541663.211,711031.226,13.75,-1,-13.75
541663.15,711030.931,13.37,-1,-13.37
541663.089,711030.636,13.27,-1,-13.27
541663.028,711030.341,13.33,-1,-13.33
541662.967,711030.046,13.13,-1,-13.13
541662.905,711029.752,13.16,-1,-13.16
541662.844,711029.457,13.25,-1,-13.25
541662.783,711029.162,13.14,-1,-13.14
541662.739,711028.933,13.25,-1,-13.25
541662.694,711028.705,13.08,-1,-13.08
541662.65,711028.476,13.14,-1,-13.14
541662.606,711028.247,13.27,-1,-13.27
541662.561,711028.018,13.23,-1,-13.23
541662.517,711027.79,13.38,-1,-13.38
541662.473,711027.561,13.41,-1,-13.41
541662.428,711027.332,13.16,-1,-13.16
541662.384,711027.103,13.2,-1,-13.2
541662.34,711026.875,13.31,-1,-13.31
541662.295,711026.646,13.31,-1,-13.31
541662.251,711026.417,13.31,-1,-13.31
541662.207,711026.189,13.31,-1,-13.31
541662.162,711025.96,13.36,-1,-13.36
541662.118,711025.731,13.28,-1,-13.28
541662.073,711025.502,13.36,-1,-13.36
541662.029,711025.274,13.36,-1,-13.36
541661.985,711025.045,13.44,-1,-13.44
541661.94,711024.816,13.2,-1,-13.2
541661.896,711024.588,13.17,-1,-13.17
541661.852,711024.359,13.08,-1,-13.08
541661.807,711024.13,12.84,-1,-12.84
541661.763,711023.901,12.83,-1,-12.83
541661.719,711023.673,12.8,-1,-12.8
541661.674,711023.444,12.75,-1,-12.75
541661.63,711023.215,12.69,-1,-12.69
541661.586,711022.986,12.72,-1,-12.72
541661.541,711022.758,12.68,-1,-12.68
541661.497,711022.529,12.71,-1,-12.71
541661.485,711022.321,12.57,-1,-12.57
541661.474,711022.113,12.62,-1,-12.62
541661.462,711021.905,12.55,-1,-12.55
541661.45,711021.697,12.47,-1,-12.47
541661.438,711021.489,12.44,-1,-12.44
541661.427,711021.281,12.41,-1,-12.41
541661.415,711021.073,12.39,-1,-12.39
541661.403,711020.865,12.38,-1,-12.38
541661.392,711020.657,12.38,-1,-12.38
541661.38,711020.449,12.34,-1,-12.34
541661.368,711020.241,12.34,-1,-12.34
541661.356,711020.033,12.37,-1,-12.37
541661.345,711019.825,12.29,-1,-12.29
541661.333,711019.617,12.27,-1,-12.27
541661.321,711019.409,12.27,-1,-12.27
541661.31,711019.201,12.31,-1,-12.31
541661.298,711018.993,12.41,-1,-12.41
541661.286,711018.785,12.4,-1,-12.4
541661.275,711018.577,12.43,-1,-12.43
541661.263,711018.369,12.35,-1,-12.35
541661.251,711018.161,12.38,-1,-12.38
541661.239,711017.953,12.36,-1,-12.36
541661.228,711017.745,12.32,-1,-12.32
541661.216,711017.537,12.16,-1,-12.16
541661.204,711017.329,12.3,-1,-12.3
541661.193,711017.121,12.26,-1,-12.26
541661.181,711016.913,12.3,-1,-12.3
541661.169,711016.705,12.09,-1,-12.09
541661.157,711016.497,12.09,-1,-12.09
541661.146,711016.289,12.06,-1,-12.06
541661.134,711016.081,12.04,-1,-12.04
541661.146,711015.878,11.97,-1,-11.97
541661.159,711015.676,11.94,-1,-11.94
541661.171,711015.473,11.9,-1,-11.9
541661.184,711015.27,12.01,-1,-12.01
541661.196,711015.068,11.9,-1,-11.9
541661.209,711014.865,11.82,-1,-11.82
541661.221,711014.662,11.78,-1,-11.78
541661.233,711014.46,11.86,-1,-11.86
541661.246,711014.257,11.72,-1,-11.72
541661.258,711014.054,11.71,-1,-11.71
541661.271,711013.852,11.7,-1,-11.7
541661.283,711013.649,11.7,-1,-11.7
541661.296,711013.446,11.67,-1,-11.67
541661.308,711013.244,11.64,-1,-11.64
541661.32,711013.041,11.58,-1,-11.58
541661.333,711012.838,11.66,-1,-11.66
541661.345,711012.636,11.58,-1,-11.58
541661.358,711012.433,11.67,-1,-11.67
541661.37,711012.23,11.58,-1,-11.58
541661.383,711012.028,11.56,-1,-11.56
541661.395,711011.825,11.57,-1,-11.57
541661.408,711011.622,11.54,-1,-11.54
541661.42,711011.42,11.59,-1,-11.59
541661.432,711011.217,11.65,-1,-11.65
541661.445,711011.014,11.57,-1,-11.57
541661.457,711010.812,11.54,-1,-11.54
541661.47,711010.609,11.61,-1,-11.61
541661.482,711010.406,11.54,-1,-11.54
541661.495,711010.204,11.51,-1,-11.51
541661.507,711010.001,11.49,-1,-11.49
541661.575,711009.811,11.35,-1,-11.35
541661.642,711009.62,11.35,-1,-11.35
541661.71,711009.43,11.39,-1,-11.39
541661.778,711009.24,11.37,-1,-11.37
541661.845,711009.05,11.27,-1,-11.27
541661.913,711008.859,11.23,-1,-11.23
541661.981,711008.669,11.26,-1,-11.26
541662.049,711008.479,11.17,-1,-11.17
541662.116,711008.288,11.23,-1,-11.23
541662.184,711008.098,11.11,-1,-11.11
541662.252,711007.908,11.07,-1,-11.07
541662.319,711007.717,11.07,-1,-11.07
541662.387,711007.527,11.07,-1,-11.07
541662.455,711007.337,10.99,-1,-10.99
541662.522,711007.147,10.9,-1,-10.9
541662.59,711006.956,10.91,-1,-10.91
541662.658,711006.766,10.86,-1,-10.86
541662.726,711006.576,10.8,-1,-10.8
541662.793,711006.385,10.74,-1,-10.74
541662.861,711006.195,10.72,-1,-10.72
541662.929,711006.005,10.63,-1,-10.63
541662.996,711005.814,10.59,-1,-10.59
541663.064,711005.624,10.58,-1,-10.58
541663.132,711005.434,10.53,-1,-10.53
541663.199,711005.243,10.44,-1,-10.44
541663.267,711005.053,10.39,-1,-10.39
541663.335,711004.863,10.37,-1,-10.37
541663.403,711004.673,10.36,-1,-10.36
541663.47,711004.482,10.28,-1,-10.28
541663.538,711004.292,10.23,-1,-10.23
541663.649,711004.12,10.21,-1,-10.21
541663.759,711003.948,10.17,-1,-10.17
541663.87,711003.776,10.17,-1,-10.17
541663.981,711003.605,10.11,-1,-10.11
541664.092,711003.433,10.08,-1,-10.08
541664.202,711003.261,10.05,-1,-10.05
541664.313,711003.089,10.02,-1,-10.02
541664.424,711002.917,9.99,-1,-9.99
541664.535,711002.745,9.96,-1,-9.96
541664.645,711002.573,9.94,-1,-9.94
541664.756,711002.401,9.89,-1,-9.89
541664.867,711002.23,9.86,-1,-9.86
541664.978,711002.058,9.82,-1,-9.82
541665.088,711001.886,9.76,-1,-9.76
541665.199,711001.714,9.77,-1,-9.77
541665.31,711001.542,9.72,-1,-9.72
541665.42,711001.37,9.68,-1,-9.68
541665.531,711001.198,9.65,-1,-9.65
541665.642,711001.027,9.65,-1,-9.65
541665.753,711000.855,9.61,-1,-9.61
541665.863,711000.683,9.59,-1,-9.59
541665.974,711000.511,9.53,-1,-9.53
541666.085,711000.339,9.52,-1,-9.52
541666.196,711000.167,9.52,-1,-9.52
541666.306,710999.995,9.52,-1,-9.52
541666.417,710999.823,9.51,-1,-9.51
541666.528,710999.652,9.46,-1,-9.46
541666.639,710999.48,9.42,-1,-9.42
541666.749,710999.308,9.44,-1,-9.44
541666.86,710999.136,9.36,-1,-9.36
541666.991,710998.964,9.49,-1,-9.49
541667.122,710998.791,9.34,-1,-9.34
541667.253,710998.619,9.33,-1,-9.33
541667.384,710998.447,9.32,-1,-9.32
541667.515,710998.275,9.27,-1,-9.27
541667.645,710998.102,9.18,-1,-9.18
541667.776,710997.93,9.17,-1,-9.17
541667.907,710997.758,9.18,-1,-9.18
541668.038,710997.586,9.11,-1,-9.11
541668.169,710997.413,9.14,-1,-9.14
541668.3,710997.241,9.16,-1,-9.16
541668.431,710997.069,9.05,-1,-9.05
541668.562,710996.897,9.06,-1,-9.06
541668.693,710996.724,8.99,-1,-8.99
541668.824,710996.552,8.96,-1,-8.96
541668.954,710996.38,8.94,-1,-8.94
541669.085,710996.208,8.94,-1,-8.94
541669.216,710996.035,8.91,-1,-8.91
541669.347,710995.863,8.91,-1,-8.91
541669.478,710995.691,8.85,-1,-8.85
541669.609,710995.519,8.96,-1,-8.96
541669.74,710995.346,8.99,-1,-8.99
541669.871,710995.174,8.81,-1,-8.81
541670.002,710995.002,8.77,-1,-8.77
541670.133,710994.83,8.78,-1,-8.78
541670.263,710994.657,8.74,-1,-8.74
541670.394,710994.485,8.77,-1,-8.77
541670.525,710994.313,8.73,-1,-8.73
541670.656,710994.141,8.68,-1,-8.68
541670.787,710993.968,8.64,-1,-8.64
541670.918,710993.796,8.69,-1,-8.69
541672.44,710992.093,7.71,-1,-7.71
541673.961,710990.39,7.68,-1,-7.68
541675.483,710988.687,7.65,-1,-7.65
541677.005,710986.984,7.68,-1,-7.68
541677.146,710986.849,7.63,-1,-7.63
541677.288,710986.714,7.61,-1,-7.61
541677.429,710986.579,7.59,-1,-7.59
541677.571,710986.444,7.57,-1,-7.57
541677.712,710986.309,7.56,-1,-7.56
541677.853,710986.174,7.58,-1,-7.58
541677.995,710986.039,7.54,-1,-7.54
541678.136,710985.904,7.5,-1,-7.5
541678.278,710985.769,7.5,-1,-7.5
541678.419,710985.634,7.53,-1,-7.53
541678.56,710985.499,7.53,-1,-7.53
541678.702,710985.364,7.53,-1,-7.53
541678.843,710985.229,7.52,-1,-7.52
541678.985,710985.094,7.52,-1,-7.52
541679.126,710984.959,7.32,-1,-7.32
541679.267,710984.824,7.26,-1,-7.26
541679.409,710984.689,7.24,-1,-7.24
541679.55,710984.554,7.2,-1,-7.2
541679.692,710984.419,7.21,-1,-7.21
541679.833,710984.284,7.18,-1,-7.18
541679.974,710984.149,7.16,-1,-7.16
541680.116,710984.014,7.14,-1,-7.14
541680.257,710983.879,7.14,-1,-7.14
541680.399,710983.744,7.13,-1,-7.13
541680.54,710983.609,7.1,-1,-7.1
541680.681,710983.474,7.11,-1,-7.11
541680.823,710983.339,7.07,-1,-7.07
541680.964,710983.204,7.05,-1,-7.05
541681.106,710983.069,7.01,-1,-7.01
541681.247,710982.934,6.98,-1,-6.98
541681.37,710982.824,6.98,-1,-6.98
541681.493,710982.713,6.96,-1,-6.96
541681.616,710982.603,6.94,-1,-6.94
541681.739,710982.492,6.9,-1,-6.9
541681.862,710982.382,6.9,-1,-6.9
541681.985,710982.271,6.94,-1,-6.94
541682.108,710982.161,6.91,-1,-6.91
541682.231,710982.051,6.91,-1,-6.91
541682.354,710981.94,6.9,-1,-6.9
541682.477,710981.83,6.92,-1,-6.92
541682.6,710981.719,6.9,-1,-6.9
541682.723,710981.609,6.87,-1,-6.87
541682.846,710981.498,6.88,-1,-6.88
541682.969,710981.388,6.88,-1,-6.88
541683.091,710981.278,6.85,-1,-6.85
541683.214,710981.167,6.86,-1,-6.86
541683.337,710981.057,6.86,-1,-6.86
541683.46,710980.946,6.82,-1,-6.82
541683.583,710980.836,6.85,-1,-6.85
541683.706,710980.725,6.82,-1,-6.82
541683.829,710980.615,6.79,-1,-6.79
541683.952,710980.504,6.78,-1,-6.78
541684.075,710980.394,6.77,-1,-6.77
541684.198,710980.284,6.8,-1,-6.8
541684.321,710980.173,6.75,-1,-6.75
541684.444,710980.063,6.75,-1,-6.75
541684.567,710979.952,6.74,-1,-6.74
541684.69,710979.842,6.74,-1,-6.74
541684.813,710979.731,6.74,-1,-6.74
541684.936,710979.621,6.73,-1,-6.73
541685.071,710979.523,6.76,-1,-6.76
541685.206,710979.425,6.73,-1,-6.73
541685.342,710979.327,6.73,-1,-6.73
541685.477,710979.228,6.75,-1,-6.75
541685.612,710979.13,6.72,-1,-6.72
541685.747,710979.032,6.68,-1,-6.68
541685.883,710978.934,6.68,-1,-6.68
541686.018,710978.836,6.67,-1,-6.67
541686.153,710978.738,6.65,-1,-6.65
541686.288,710978.639,6.7,-1,-6.7
541686.424,710978.541,6.69,-1,-6.69
541686.559,710978.443,6.69,-1,-6.69
541686.694,710978.345,6.66,-1,-6.66
541686.829,710978.247,6.62,-1,-6.62
541686.965,710978.149,6.67,-1,-6.67
541687.1,710978.05,6.64,-1,-6.64
541687.235,710977.952,6.64,-1,-6.64
541687.37,710977.854,6.63,-1,-6.63
541687.505,710977.756,6.61,-1,-6.61
541687.641,710977.658,6.65,-1,-6.65
541687.776,710977.559,6.68,-1,-6.68
541687.911,710977.461,6.66,-1,-6.66
541688.046,710977.363,6.66,-1,-6.66
541688.182,710977.265,6.66,-1,-6.66
541688.317,710977.167,6.66,-1,-6.66
541688.452,710977.069,6.66,-1,-6.66
541688.587,710976.97,6.73,-1,-6.73
541688.723,710976.872,6.72,-1,-6.72
541688.858,710976.774,6.71,-1,-6.71
541688.993,710976.676,6.74,-1,-6.74
541689.14,710976.584,6.68,-1,-6.68
541689.288,710976.492,6.75,-1,-6.75
541689.436,710976.4,6.7,-1,-6.7
541689.583,710976.308,6.75,-1,-6.75
541689.731,710976.216,6.73,-1,-6.73
541689.878,710976.124,6.71,-1,-6.71
541690.025,710976.032,6.71,-1,-6.71
541690.173,710975.94,6.72,-1,-6.72
541690.321,710975.848,6.7,-1,-6.7
541690.468,710975.756,6.72,-1,-6.72
541690.615,710975.664,6.7,-1,-6.7
541690.763,710975.572,6.71,-1,-6.71
541690.911,710975.48,6.71,-1,-6.71
541691.058,710975.388,6.72,-1,-6.72
541691.205,710975.296,6.79,-1,-6.79
541691.353,710975.204,6.72,-1,-6.72
541691.5,710975.112,6.77,-1,-6.77
541691.648,710975.02,6.79,-1,-6.79
541691.796,710974.928,6.78,-1,-6.78
541691.943,710974.836,6.75,-1,-6.75
541692.09,710974.744,6.75,-1,-6.75
541692.238,710974.652,6.75,-1,-6.75
541692.385,710974.56,6.76,-1,-6.76
541692.533,710974.468,6.73,-1,-6.73
541692.681,710974.376,6.75,-1,-6.75
541692.828,710974.284,6.74,-1,-6.74
541692.975,710974.192,6.78,-1,-6.78
541693.123,710974.1,6.73,-1,-6.73
541693.27,710974.008,6.77,-1,-6.77
541693.418,710973.916,6.72,-1,-6.72
541693.543,710973.827,6.75,-1,-6.75
541693.668,710973.738,6.72,-1,-6.72
541693.793,710973.649,6.7,-1,-6.7
541693.918,710973.56,6.68,-1,-6.68
541694.043,710973.471,6.69,-1,-6.69
541694.168,710973.382,6.68,-1,-6.68
541694.293,710973.293,6.67,-1,-6.67
541694.417,710973.204,6.68,-1,-6.68
541694.542,710973.115,6.65,-1,-6.65
541694.667,710973.026,6.65,-1,-6.65
541694.792,710972.937,6.65,-1,-6.65
541694.917,710972.848,6.64,-1,-6.64
541695.042,710972.759,6.64,-1,-6.64
541695.167,710972.67,6.62,-1,-6.62
541695.292,710972.581,6.62,-1,-6.62
541695.417,710972.491,6.66,-1,-6.66
541695.542,710972.402,6.65,-1,-6.65
541695.667,710972.313,6.65,-1,-6.65
541695.792,710972.224,6.64,-1,-6.64
541695.917,710972.135,6.63,-1,-6.63
541696.042,710972.046,6.61,-1,-6.61
541696.167,710971.957,6.65,-1,-6.65
541696.292,710971.868,6.57,-1,-6.57
541696.416,710971.779,6.58,-1,-6.58
541696.541,710971.69,6.55,-1,-6.55
541696.666,710971.601,6.55,-1,-6.55
541696.791,710971.512,6.52,-1,-6.52
541696.916,710971.423,6.5,-1,-6.5
541697.041,710971.334,6.52,-1,-6.52
541697.166,710971.245,6.52,-1,-6.52
541697.291,710971.156,6.47,-1,-6.47
541697.414,710971.064,6.52,-1,-6.52
541697.537,710970.972,6.48,-1,-6.48
541697.66,710970.88,6.46,-1,-6.46
541697.783,710970.788,6.44,-1,-6.44
541697.906,710970.696,6.44,-1,-6.44
541698.029,710970.604,6.4,-1,-6.4
541698.152,710970.512,6.4,-1,-6.4
541698.274,710970.42,6.43,-1,-6.43
541698.397,710970.328,6.37,-1,-6.37
541698.52,710970.236,6.36,-1,-6.36
541698.643,710970.144,6.36,-1,-6.36
541698.766,710970.052,6.31,-1,-6.31
541698.889,710969.96,6.33,-1,-6.33
541699.012,710969.868,6.27,-1,-6.27
541699.135,710969.775,6.26,-1,-6.26
541699.258,710969.683,6.24,-1,-6.24
541699.381,710969.591,6.21,-1,-6.21
541699.504,710969.499,6.19,-1,-6.19
541699.627,710969.407,6.18,-1,-6.18
541699.75,710969.315,6.17,-1,-6.17
541699.873,710969.223,6.16,-1,-6.16
541699.996,710969.131,6.12,-1,-6.12
541700.118,710969.039,6.14,-1,-6.14
541700.241,710968.947,6.13,-1,-6.13
541700.364,710968.855,6.08,-1,-6.08
541700.487,710968.763,6.07,-1,-6.07
541700.61,710968.671,6.07,-1,-6.07
541700.733,710968.579,6.04,-1,-6.04
541700.856,710968.487,6.02,-1,-6.02
541700.979,710968.395,6.03,-1,-6.03
541701.09,710968.297,5.99,-1,-5.99
541701.2,710968.199,5.99,-1,-5.99
541701.311,710968.101,5.97,-1,-5.97
541701.422,710968.002,5.95,-1,-5.95
541701.532,710967.904,5.95,-1,-5.95
541701.643,710967.806,5.96,-1,-5.96
541701.753,710967.708,5.96,-1,-5.96
541701.864,710967.61,5.94,-1,-5.94
541701.975,710967.512,5.94,-1,-5.94
541702.085,710967.413,5.94,-1,-5.94
541702.196,710967.315,5.92,-1,-5.92
541702.307,710967.217,5.9,-1,-5.9
541702.417,710967.119,5.91,-1,-5.91
541702.528,710967.021,5.88,-1,-5.88
541702.639,710966.922,5.85,-1,-5.85
541702.749,710966.824,5.84,-1,-5.84
541702.86,710966.726,5.84,-1,-5.84
541702.97,710966.628,5.84,-1,-5.84
541703.081,710966.53,5.82,-1,-5.82
541703.192,710966.432,5.83,-1,-5.83
541703.302,710966.333,5.77,-1,-5.77
541703.413,710966.235,5.8,-1,-5.8
541703.524,710966.137,5.79,-1,-5.79
541703.634,710966.039,5.79,-1,-5.79
541703.745,710965.941,5.78,-1,-5.78
541703.855,710965.843,5.74,-1,-5.74
541703.966,710965.744,5.77,-1,-5.77
541704.077,710965.646,5.77,-1,-5.77
541704.187,710965.548,5.76,-1,-5.76
541704.298,710965.45,5.75,-1,-5.75
541704.402,710965.37,5.75,-1,-5.75
541704.507,710965.29,5.74,-1,-5.74
541704.612,710965.211,5.72,-1,-5.72
541704.716,710965.131,5.7,-1,-5.7
541704.82,710965.051,5.68,-1,-5.68
541704.925,710964.971,5.67,-1,-5.67
541705.029,710964.892,5.66,-1,-5.66
541705.134,710964.812,5.66,-1,-5.66
541705.238,710964.732,5.64,-1,-5.64
541705.343,710964.652,5.62,-1,-5.62
541705.448,710964.573,5.66,-1,-5.66
541705.552,710964.493,5.64,-1,-5.64
541705.656,710964.413,5.6,-1,-5.6
541705.761,710964.333,5.63,-1,-5.63
541705.865,710964.253,5.6,-1,-5.6
541705.97,710964.174,5.61,-1,-5.61
541706.074,710964.094,5.6,-1,-5.6
541706.179,710964.014,5.62,-1,-5.62
541706.283,710963.934,5.6,-1,-5.6
541706.388,710963.855,5.62,-1,-5.62
541706.492,710963.775,5.6,-1,-5.6
541706.597,710963.695,5.58,-1,-5.58
541706.701,710963.615,5.57,-1,-5.57
541706.806,710963.536,5.55,-1,-5.55
541706.911,710963.456,5.54,-1,-5.54
541707.015,710963.376,5.52,-1,-5.52
541707.119,710963.296,5.54,-1,-5.54
541707.224,710963.217,5.52,-1,-5.52
541707.328,710963.137,5.51,-1,-5.51
541707.433,710963.057,5.51,-1,-5.51
541708.585,710962.229,5.2,-1,-5.2
541709.738,710961.401,5.21,-1,-5.21
541710.89,710960.573,5.22,-1,-5.22
541712.043,710959.745,5.22,-1,-5.22
541712.123,710959.69,5.24,-1,-5.24
541712.203,710959.635,5.25,-1,-5.25
541712.283,710959.579,5.23,-1,-5.23
541712.363,710959.524,5.25,-1,-5.25
541712.443,710959.469,5.23,-1,-5.23
541712.523,710959.414,5.24,-1,-5.24
541712.603,710959.358,5.22,-1,-5.22
541712.682,710959.303,5.21,-1,-5.21
541712.762,710959.248,5.21,-1,-5.21
541712.842,710959.193,5.2,-1,-5.2
541712.922,710959.137,5.23,-1,-5.23
541713.002,710959.082,5.18,-1,-5.18
541713.082,710959.027,5.18,-1,-5.18
541713.162,710958.972,5.15,-1,-5.15
541713.242,710958.917,5.16,-1,-5.16
541713.322,710958.861,5.15,-1,-5.15
541713.402,710958.806,5.14,-1,-5.14
541713.482,710958.751,5.14,-1,-5.14
541713.562,710958.696,5.14,-1,-5.14
541713.642,710958.64,5.16,-1,-5.16
541713.722,710958.585,5.16,-1,-5.16
541713.802,710958.53,5.16,-1,-5.16
541713.881,710958.475,5.15,-1,-5.15
541713.961,710958.419,5.16,-1,-5.16
541714.041,710958.364,5.14,-1,-5.14
541714.121,710958.309,5.15,-1,-5.15
541714.201,710958.254,5.15,-1,-5.15
541714.281,710958.198,5.16,-1,-5.16
541714.361,710958.143,5.14,-1,-5.14
541714.441,710958.088,5.14,-1,-5.14
541714.496,710958.07,5.12,-1,-5.12
541714.552,710958.051,5.12,-1,-5.12
541714.607,710958.033,5.09,-1,-5.09
541714.662,710958.015,5.08,-1,-5.08
541714.718,710957.996,5.05,-1,-5.05
541714.773,710957.978,5.04,-1,-5.04
541714.828,710957.959,5.03,-1,-5.03
541714.883,710957.941,5,-1,-5
541714.939,710957.923,5,-1,-5
541714.994,710957.904,4.98,-1,-4.98
541715.049,710957.886,4.98,-1,-4.98
541715.105,710957.868,4.96,-1,-4.96
541715.16,710957.849,4.96,-1,-4.96
541715.215,710957.831,4.98,-1,-4.98
541715.27,710957.813,4.95,-1,-4.95
541715.326,710957.794,4.95,-1,-4.95
541715.381,710957.776,4.97,-1,-4.97
541715.436,710957.757,4.96,-1,-4.96
541715.492,710957.739,4.97,-1,-4.97
541715.547,710957.721,4.99,-1,-4.99
541715.602,710957.702,4.96,-1,-4.96
541715.658,710957.684,4.99,-1,-4.99
541715.713,710957.666,4.98,-1,-4.98
541715.768,710957.647,4.97,-1,-4.97
541715.823,710957.629,4.98,-1,-4.98
541715.879,710957.61,4.97,-1,-4.97
541715.934,710957.592,4.98,-1,-4.98
541715.989,710957.574,5.04,-1,-5.04
541716.045,710957.555,5.01,-1,-5.01
541716.1,710957.537,4.99,-1,-4.99
541716.165,710957.513,0.92,-1,-0.92
541716.231,710957.49,4.99,-1,-4.99
541716.296,710957.466,0.98,-1,-0.98
541716.362,710957.442,4.99,-1,-4.99
541716.427,710957.418,0.92,-1,-0.92
541716.493,710957.395,0.92,-1,-0.92
541716.558,710957.371,4.91,-1,-4.91
541716.623,710957.347,4.9,-1,-4.9
541716.689,710957.323,4.91,-1,-4.91
541716.754,710957.3,4.9,-1,-4.9
541716.82,710957.276,4.88,-1,-4.88
541716.885,710957.252,4.9,-1,-4.9
541716.95,710957.228,4.88,-1,-4.88
541717.016,710957.205,4.84,-1,-4.84
541717.081,710957.181,4.82,-1,-4.82
541717.147,710957.157,4.8,-1,-4.8
541717.212,710957.133,4.88,-1,-4.88
541717.278,710957.11,4.83,-1,-4.83
541717.343,710957.086,4.8,-1,-4.8
541717.408,710957.062,4.76,-1,-4.76
541717.474,710957.038,4.76,-1,-4.76
541717.539,710957.015,4.79,-1,-4.79
541717.605,710956.991,4.76,-1,-4.76
541717.67,710956.967,4.79,-1,-4.79
541717.735,710956.943,4.75,-1,-4.75
541717.801,710956.92,4.75,-1,-4.75
541717.866,710956.896,4.75,-1,-4.75
541717.932,710956.872,4.74,-1,-4.74
541717.997,710956.848,4.76,-1,-4.76
541718.063,710956.825,4.75,-1,-4.75
541718.128,710956.801,4.74,-1,-4.74
541718.226,710956.77,4.76,-1,-4.76
541718.325,710956.74,4.76,-1,-4.76
541718.423,710956.709,4.75,-1,-4.75
541718.521,710956.678,4.75,-1,-4.75
541718.62,710956.648,4.73,-1,-4.73
541718.718,710956.617,4.71,-1,-4.71
541718.816,710956.587,4.72,-1,-4.72
541718.914,710956.556,4.69,-1,-4.69
541719.013,710956.525,4.68,-1,-4.68
541719.111,710956.495,4.7,-1,-4.7
541719.209,710956.464,4.7,-1,-4.7
541719.308,710956.433,4.72,-1,-4.72
541719.406,710956.403,4.69,-1,-4.69
541719.504,710956.372,4.67,-1,-4.67
541719.603,710956.341,4.68,-1,-4.68
541719.701,710956.311,4.66,-1,-4.66
541719.799,710956.28,4.65,-1,-4.65
541719.897,710956.25,4.65,-1,-4.65
541719.996,710956.219,4.66,-1,-4.66
541720.094,710956.188,4.65,-1,-4.65
541720.192,710956.158,4.63,-1,-4.63
541720.291,710956.127,4.63,-1,-4.63
541720.389,710956.096,4.65,-1,-4.65
541720.487,710956.066,4.66,-1,-4.66
541720.586,710956.035,4.65,-1,-4.65
541720.684,710956.005,4.66,-1,-4.66
541720.782,710955.974,4.65,-1,-4.65
541720.88,710955.943,4.65,-1,-4.65
541720.979,710955.913,4.63,-1,-4.63
541721.077,710955.882,4.63,-1,-4.63
541721.194,710955.888,4.63,-1,-4.63
541721.31,710955.894,4.61,-1,-4.61
541721.427,710955.901,4.61,-1,-4.61
541721.544,710955.907,4.59,-1,-4.59
541721.661,710955.913,4.57,-1,-4.57
541721.777,710955.919,4.55,-1,-4.55
541721.894,710955.926,4.54,-1,-4.54
541722.011,710955.932,4.53,-1,-4.53
541722.128,710955.938,4.51,-1,-4.51
